obs_wl_air(nm)
350.18670000000003
350.3786
350.9779
351.1157
351.4388
351.8404
351.8886
352.0
352.127
352.3506
352.6634
352.84119999999996
353.0515
353.1451
353.53200000000004
353.6011
353.716
353.9587
354.2498
354.3148
354.4018
354.5596
354.5845
354.73380000000003
354.8514
354.9596
355.0718
355.1402
355.31100000000004
355.4306
355.5014
355.5705
355.6904
355.7465
355.95079999999996
356.103
356.1781
356.21930000000003
356.3376
356.43330000000003
356.50300000000004
356.7264
356.982
357.2392
357.322
357.5322
358.1608
358.2355
358.3102
358.4176
358.84409999999997
358.93600000000004
358.975
359.09250000000003
359.14520000000005
359.2779
359.38829999999996
359.4986
359.5618
359.812
359.9724
360.04319999999996
360.1034
360.3204
360.46819999999997
360.5194
360.5879
360.6522
360.8378
361.2428
361.2867
361.51329999999996
361.585
361.7672
361.8363
362.08389999999997
362.1119
362.2138
362.2795
362.3773
362.56280000000004
362.6939
362.985
363.4582
363.59430000000003
363.8319
363.8644
363.9447
363.9833
364.2249
364.3512
364.5707
364.76460000000003
364.84209999999996
364.925
365.21680000000003
365.4462
365.52779999999996
365.605
365.6694
365.7643
365.8809
365.9629
366.0437
366.1621
366.275
366.3202
366.3702
366.6981
366.8139
366.964
366.9968
367.1539
367.23
367.326
367.3793
367.4014
367.4903
367.51370000000003
367.5567
367.8048
367.827
367.848
367.9134
367.971
368.0061
368.04470000000003
368.2486
368.2545
368.4933
368.7984
368.87600000000003
369.0623
369.1411
369.18760000000003
369.2566
369.4178
369.5289
369.5974
369.7743
369.8106
369.9181
369.988
370.0978
370.323
370.37739999999997
370.48609999999996
370.6767
370.9862
371.1304
371.1623
371.2559
371.556
371.6583
371.8207
371.9434
371.98359999999997
372.0306
372.1215
372.1825
372.3656
372.45169999999996
372.5393
372.67240000000004
372.7902
372.9309
373.03679999999997
373.0748
373.2985
373.3672
373.4597
373.75120000000004
373.7889
374.1183
374.29229999999995
374.5659
374.597
374.75390000000004
374.9084
374.9618
375.1022
375.2569
375.4593
375.5212
375.6294
375.7694
375.8467
375.9316
376.1469
376.2933
376.527
376.6261
376.7901
376.9585
377.0056
377.054
377.137
377.265
377.62710000000004
378.09659999999997
378.3012
378.32959999999997
378.4575
378.56
378.9167
379.0355
379.07939999999996
379.2374
379.46979999999996
379.5385
379.72069999999997
379.8103
380.0198
380.1491
380.3075
380.3984
380.582
380.7874
380.94899999999996
381.0995
381.3067
381.5566
381.8685
382.0792
382.1431
382.2146
382.3067
382.5111
382.57
382.6369
382.683
382.8384
383.006
383.07730000000004
383.164
383.30859999999996
383.4679
383.6572
383.7875
383.96999999999997
384.08000000000004
384.196
384.2896
384.54200000000003
384.68870000000004
384.9183
385.057
385.2135
385.451
385.6354
385.9839
386.2421
386.3406
386.6909
386.853
386.9663
387.2722
387.3148
387.3474
387.3822
387.4243
387.4862
387.5373
387.7463
387.8662
387.96439999999996
388.48220000000003
388.6916
389.197
389.3652
389.5419
389.8437
390.0878
390.1662
390.3102
390.5186
390.87489999999997
391.0977
391.1909
391.3081
391.476
391.5848
391.6417
391.7269
391.807
391.9023
392.0442
392.3799
392.5093
392.572
392.7421
392.86199999999997
392.9669
393.12559999999996
393.255
393.29110000000003
393.3661
393.4274
393.63530000000003
393.704
393.79229999999995
393.8614
394.2073
394.2556
394.33939999999996
394.427
394.5135
394.61
394.73310000000004
394.7504
394.803
394.8979
395.0395
395.1515
395.274
395.517
395.589
395.669
395.93
396.02689999999996
396.1521
396.2419
396.403
396.7392
396.8467
396.9002
396.9664
397.2154
397.26390000000004
397.3196
397.448
397.64140000000003
397.93600000000004
398.0089
398.11060000000003
398.48789999999997
398.7206
398.8027
398.85990000000004
399.04920000000004
399.173
399.4549
399.6061
399.6668
399.7865
399.87330000000003
400.0281
400.1058
400.1893
400.3308
400.5092
400.7018
400.821
400.90569999999997
400.9819
401.1739
401.2495
401.387
401.47159999999997
401.7063
401.8099
401.9129
402.0354
402.2076
402.3338
402.4802
402.56550000000004
402.61469999999997
402.7009
402.9657
402.98249999999996
403.0292
403.0842
403.2595
403.38620000000003
403.54699999999997
403.60479999999995
403.6565
403.9864
404.1203
404.291
404.33939999999996
404.4418
404.82869999999997
404.9944
405.0887
405.294
405.3527
405.9253
406.3407
406.4331
406.745
406.9201
406.9461
407.0238
407.201
407.24
407.3856
407.5503
407.664
407.696
407.96
408.067
408.1367
408.24
408.3468
408.50419999999997
408.5434
408.652
408.7284
408.87260000000003
408.9137
409.4747
409.6076
409.715
409.77470000000005
410.0341
410.2617
410.39099999999996
410.53370000000007
410.70500000000004
410.7853
410.8419
410.93230000000005
411.0826
411.2754
411.5759
411.6713
412.35720000000003
412.74120000000005
412.86499999999995
413.10020000000003
413.17120000000006
413.17299999999994
413.27529999999996
413.40680000000003
413.54799999999994
413.6285
413.63950000000006
413.6436
413.804
414.02349999999996
414.2701
414.36490000000003
414.81809999999996
414.9987
415.47200000000004
415.611
415.6516
415.72799999999995
415.7395
415.85900000000004
416.1738
416.2509
416.41790000000003
416.5766
416.8634
417.05330000000004
417.8059
417.9253
417.9715
418.18829999999997
418.41369999999995
418.9561
419.07120000000003
419.1028
419.2362
419.30159999999995
419.49359999999996
419.8317
420.0675
420.18459999999993
420.4041
420.8411
420.889
421.0004
421.09229999999997
421.3067
421.48280000000005
421.60690000000005
421.745
421.86899999999997
422.0068
422.267
422.34399999999994
422.3564
422.35929999999996
422.6299
422.6726
422.70200000000006
422.7387
422.81800000000004
422.9147
422.98900000000003
423.04260000000005
423.5463
423.72299999999996
424.1094
424.7988
424.83900000000006
425.0314
425.11850000000004
425.3538
425.5237
425.5751
425.57969999999995
425.6253
425.7496
425.85200000000003
425.9361
426.03329999999994
426.6286
426.9942
427.2168
427.2874
427.3357
427.40240000000006
427.51899999999995
427.6807
427.7314
427.755
427.83230000000003
428.0568
428.1067
428.1414
428.20410000000004
428.28999999999996
428.3009
428.3518
428.6228
428.86679999999996
429.1809
429.4719
429.7306
429.799
429.9635
429.9839
430.01000000000005
430.066
430.4956
430.6366
430.71760000000006
430.8122
430.86
430.925
430.99399999999997
431.1799
431.29970000000003
431.43190000000004
431.5254
431.8415
432.0126
432.52740000000006
432.8915
433.0843
433.125
433.206
433.35600000000005
433.53370000000007
433.5709
433.7277
433.8107
434.08950000000004
434.24440000000004
434.3951
434.4326
434.5167
434.58509999999995
434.6436
434.811
434.9072
435.22299999999996
435.26120000000003
435.3448
435.4482
435.832
435.9372
436.207
436.3794
436.593
436.787
436.94939999999997
436.9875
437.076
437.13599999999997
437.4124
437.4785
437.596
437.8176
437.974
438.1402
438.186
438.4656
438.508
438.7787
439.111
439.29740000000004
439.3759
439.7915
440.009
440.10200000000003
440.1581
440.29269999999997
440.491
440.8482
440.88829999999996
441.27389999999997
441.2893
441.4486
441.6237
441.6844
442.09
442.2048
442.372
442.601
443.01800000000003
443.10200000000003
443.22520000000003
443.2963
443.383
443.8746
443.91229999999996
443.948
444.03239999999994
444.0866
444.1608
444.3665
444.5033
444.53149999999994
444.5901
444.7834
444.85540000000003
444.88800000000003
445.0793
445.25649999999996
445.80010000000004
446.053
446.1241
446.1527
446.3666
446.534
446.9525
447.099
447.47700000000003
447.52209999999997
447.8595
447.96369999999996
448.0822
448.183
448.2169
448.33459999999997
448.57129999999995
448.6897
448.7495
448.83119999999997
448.86800000000005
448.96639999999996
449.099
449.33329999999995
449.79139999999995
449.855
449.89399999999995
449.99830000000003
450.29499999999996
450.52160000000003
450.64939999999996
451.0526
451.0733
451.3223
451.36800000000005
451.51180000000005
451.6064
451.9259
452.11940000000004
452.2323
453.05699999999996
453.22569999999996
453.3077
453.32370000000003
453.3304
453.412
453.5254
453.7144
453.767
454.0999
454.45140000000004
454.508
454.5915
454.7249
454.77799999999996
455.2153
455.58119999999997
455.83459999999997
456.13469999999995
456.3661
456.724
456.81419999999997
457.0972
457.7823
457.939
457.9827
458.1173
458.84260000000006
458.99300000000005
459.26660000000004
459.3643
459.54200000000003
459.6097
459.87700000000007
460.31440000000003
460.7934
460.86199999999997
460.96000000000004
461.18590000000006
461.25429999999994
461.3604
461.5024
461.5334
461.9479
462.11629999999997
462.8298
462.84409999999997
463.1761
463.3765
463.725
463.86850000000004
464.00460000000004
464.1253
464.4707
464.66859999999997
464.7251
465.02340000000004
465.1555
465.1989
465.5212
465.794
465.957
466.3202
466.6005
466.6798
466.81710000000004
466.99840000000006
467.366
467.6055
468.0237
468.0646
468.33509999999995
468.61940000000004
468.92510000000004
469.0622
469.1635
469.4091
469.50379999999996
469.5454
470.0771
470.23159999999996
470.33599999999996
470.39889999999997
470.576
470.62510000000003
470.82939999999996
471.24809999999997
471.284
472.0458
472.1276
472.162
472.2088
472.3438
472.37839999999994
472.4772
472.691
472.81329999999997
472.91279999999995
473.20799999999997
473.593
473.96760000000006
474.0529
474.09520000000003
474.2117
474.3687
474.53370000000007
474.91999999999996
474.99709999999993
475.2414
475.8128
476.43459999999993
476.48900000000003
476.5595
476.66
477.3241
477.4259
477.57939999999996
477.71909999999997
477.82939999999996
477.9728
478.27610000000004
478.3861
478.6531
478.7148
478.93860000000006
479.32439999999997
479.59129999999993
480.60699999999997
480.81329999999997
480.96139999999997
481.2375
481.30069999999995
481.372
481.3896
481.70200000000006
481.86469999999997
481.9193
482.0464
482.0884
482.15870000000007
482.28540000000004
482.3606
482.3996
482.66999999999996
482.9797
483.1121
483.1597
483.2802
483.3178
484.0843
484.3941
484.5162
484.78999999999996
484.8362
484.91400000000004
485.0439
485.2868
485.83320000000003
486.12160000000006
486.1717
486.31719999999996
486.54769999999996
486.591
486.759
486.8881
487.1289
487.29170000000005
487.43639999999994
487.62600000000003
487.8009
487.87330000000003
487.98999999999995
488.12039999999996
488.225
488.79470000000003
488.90600000000006
488.94899999999996
489.276
489.3445
489.4955
489.8459
489.924
490.2054
490.27700000000004
490.475
491.0156
491.0793
491.13779999999997
491.25290000000007
491.9815
492.06229999999994
492.16130000000004
492.59499999999997
492.77799999999996
492.90860000000004
493.32399999999996
493.3852
493.67740000000003
493.7829
493.9642
494.30640000000005
494.5458
494.6663
494.7575
495.0251
495.06260000000003
495.466
496.04229999999995
496.1726
496.512
496.57309999999995
496.8755
497.0063
497.2177
498.0186
498.2487
498.53720000000004
498.7147
498.9308
499.37489999999997
500.2097
500.3598
500.41270000000003
500.93500000000006
501.5889
501.716
501.7254
501.9324
501.9806
502.20050000000003
502.8655
502.98909999999995
503.92299999999994
504.11220000000003
504.4719
504.52479999999997
504.7043
504.8813
504.8936
504.9796
505.0784
505.1888
505.5347
505.79859999999996
505.8361
505.98609999999996
506.1656
506.207
506.29319999999996
506.4602
506.49449999999996
506.61350000000004
506.6773
506.7973
506.93379999999996
508.14399999999995
508.50200000000007
508.5295
509.055
509.4106
509.50640000000004
509.64840000000004
509.80429999999996
509.89309999999995
509.89700000000005
510.0621
510.11289999999997
511.12780000000004
511.3382
511.5044
511.82
512.2499
512.5489
512.595
512.8489
513.4746
513.7473
514.0773
514.181
514.3267
514.3916
514.536
514.8211
515.1612
515.4243
515.8604
515.962
516.071
516.1539
516.2284
516.3457999999999
516.582
516.8586
516.8922
517.3671
517.5323999999999
517.5911
517.6279999999999
517.6403
517.6961
517.7623
518.3988999999999
518.4453000000001
518.6413
518.7337
518.7466999999999
518.7746
519.0872
519.3824999999999
519.402
519.4457
519.5813
519.88
519.9163
520.3848
520.5152
520.6495
520.9724
521.1229999999999
521.3349000000001
521.6596
521.8527
521.9109000000001
522.0926000000001
522.1270000000001
522.8224
523.1159
523.3225
523.4107
523.7903
523.8813
523.9552
524.0196
524.7196
524.7654
525.2786
525.4259
525.836
526.0104
526.1472
526.671
526.9792
527.3131000000001
527.4118000000001
527.75
528.1068
529.1816
529.4397
529.6278
529.7743
529.8282
530.0523000000001
530.1404
530.3483
530.577
530.6985999999999
530.7465
531.0265999999999
531.2002
531.2528
531.2904000000001
531.7493999999999
532.077
532.2898
532.5143
532.6277
532.6975
532.9374
533.008
534.0498
534.3581
534.7971
535.1126
535.1836000000001
535.5636000000001
535.8706
535.9827
536.015
536.1155
536.2574999999999
536.9282000000001
536.9447
537.0708999999999
537.2702
537.4822
537.5352
537.613
537.678
537.911
538.2927
538.4301
538.661
538.8050000000001
539.044
539.2572
539.3972
539.476
539.8701
539.8922
539.9010000000001
539.9174
540.0145
540.269
540.3199
540.7653
541.0768
541.5491
541.7484999999999
542.1346
542.1836000000001
542.4008
542.5678
542.6407
543.1112
543.4150999999999
543.5892
543.7387
543.9970000000001
544.0600999999999
544.3118000000001
544.321
544.7153000000001
544.9478
545.165
545.2218
545.737
545.8967
546.1735
546.4205
547.0759
547.3439999999999
547.4865
547.9075
548.4146
548.8628
549.2643
549.3204
549.433
549.5872
549.9255
549.9647
550.1281
550.4301
550.6112
550.7538
550.8558
550.9993000000001
551.4873
551.8988999999999
552.4582
552.493
552.7295
552.8226999999999
553.713
553.7556
553.8608
553.9262
553.991
554.1581
554.289
554.8175
555.1372
555.2623
555.4069999999999
555.7045
555.8342
555.8702000000001
555.9891
556.4201
556.7998
557.1191
557.2465
557.3353
557.6204
557.77
557.9358
558.0077
558.0754
558.3761999999999
558.7026
558.875
559.3613
559.5063
559.5845999999999
559.746
559.9654
560.1603
560.2852
560.4515
560.6386
560.6732
560.9573
561.0104
561.0231
561.068
561.2068
561.5319000000001
561.9975000000001
563.0296999999999
563.2872
563.3295
563.9746
564.1734
564.5668
564.6451
564.8991
565.0703000000001
565.7925
565.913
566.4621
566.518
566.5627999999999
566.7128
567.4986
567.7053
567.9005
568.1899999999999
568.5192
569.171
570.0458
570.0917000000001
570.2651
570.7103
571.7171000000001
571.9622999999999
572.0183
572.4253
572.4463
572.5388
573.2975
573.6029000000001
573.9517
574.117
574.1829
574.8741
574.9388
575.3026
576.0550000000001
576.2794
576.3529000000001
576.7778000000001
576.8181
577.176
577.2116
577.3946
577.74
578.1658
578.2289
578.9645
579.243
579.6068
579.6418
579.7319
579.8478
580.0829
580.2082
580.4141
580.7681
581.2972
581.5422
582.2792999999999
583.0827
583.237
583.4263
583.895
584.0640000000001
584.3806999999999
584.5917999999999
585.268
585.3474
585.412
585.9667999999999
586.0314999999999
586.3718
586.6811
586.8374
586.985
587.0552
587.1182
588.2625
588.5701
